0,0,1.281,4.107,-1.258,-0.67159,1.182,3.7753,-3.6502,0.94515,-0.16058,5.3858,3.7867,0.84024,0.46651,-4.2309,4.0336,2.807,3.4821,-0.24029,-0.22346,1.9437,8.4494,-2.5824,-1.7406,0.19186,2.7432,-1.2263,-2.0544,2.9368,2.758,5.255,-2.3663,-1.3001,2.164,0.027711,-1.7559,-2.3563,-0.5226,-1.3622,0.53083,2.9105,0.52443,0.82943,-2.9652,2.2418,2.9807,1.2294,0.48682,-0.6148,0.64476,2.0669
0,1.1111,-2.1229,4.3253,-4.598,-0.36933,-5.6978,0.26091,-3.649,-0.25668,-3.8946,-4.9678,0.36421,2.1032,-6.6901,-5.0863,3.1039,-1.752,-2.5801,-0.7227,3.7099,1.9882,1.2303,0.085553,3.6331,1.8338,0.23225,-3.2774,2.3096,4.1683,-1.3849,3.7111,-2.0723,0.88879,-1.8568,1.2675,0.56972,-2.6736,-0.60342,0.42773,2.5776,-1.2677,-0.65214,2.5668,-0.52008,1.7807,0.51198,0.17812,-2.6485,-6.3278,-1.6164,0.63465
0,2.2222,5.9872,2.5604,3.2843,-1.8833,1.967,3.6875,0.40344,3.2098,5.6555,1.3264,-2.7885,0.56572,-4.5999,-1.1144,1.5399,-3.5029,1.1827,-0.43818,2.0783,-1.7763,3.5156,1.6943,0.51574,0.46584,-3.3968,1.9601,-2.1828,-4.4841,1.892,-0.29505,2.4126,-0.14979,-1.4749,1.673,2.0274,2.9406,4.039,1.289,4.2359,3.5088,3.8188,1.5151,-1.6489,1.0778,-3.1608,-7.0468,0.52675,2.5308,-8.8813,-3.7071
0,3.3333,-0.71463,6.1703,-3.8729,3.2912,1.3245,-3.3512,-0.23026,-6.0444,-4.8589,-0.21696,-2.2846,-3.0785,-2.0243,3.4356,-2.0185,0.95116,-2.1351,-1.5454,-3.4452,-1.5329,-4.0966,-0.30959,-0.21645,-1.8836,-1.3044,-1.0439,-3.1512,-1.5489,0.41356,-0.74946,4.7712,-2.0117,0.61042,2.17,-0.34482,-2.4919,-4.2834,4.2589,3.8059,4.9108,1.154,-5.9521,0.10812,-0.69524,0.75045,1.4945,0.086258,2.4122,5.847,-1.4098
0,4.4444,3.9193,3.3443,0.61975,2.0554,2.6833,0.91052,7.7211,-5.0296,-0.47792,4.0567,2.1047,-1.6553,5.3677,-1.4417,-4.6974,4.6674,-1.0679,-2.4106,-1.9296,-0.26016,0.77341,0.27635,5.0038,-1.3619,-3.7892,-1.5655,-1.0649,1.4721,-2.6314,-1.8288,3.0025,1.3508,4.0848,-3.8197,-5.0955,-1.3371,0.48128,-1.473,-0.58267,1.9725,3.9397,4.134,-0.41882,-3.6909,4.0671,-1.8498,1.7086,1.4164,8.6742,-3.6996
0,5.5556,3.7443,4.5843,0.76283,2.8094,2.2456,1.9746,1.244,2.8952,-1.2709,3.1252,-1.6405,-1.4286,0.55755,1.1845,0.64155,-2.5647,5.6501,-2.3575,1.6699,-3.146,-5.5801,0.62728,2.8934,3.9799,3.1395,0.16173,1.3742,6.5843,1.8263,-2.0383,-0.80729,5.0709,-4.2638,-4.2864,7.5414,-0.56716,-2.4966,-0.22158,-2.8033,-5.592,5.5024,3.3505,1.785,-5.5244,1.8123,0.15371,-3.7536,3.1369,-3.3953,2.4058
0,6.6667,2.7163,3.2973,3.4835,4.9885,3.6727,0.63334,0.92547,-0.53176,7.5348,3.7741,3.7854,-0.38479,4.3003,2.7543,3.7022,2.489,1.9059,1.7727,-1.9296,5.1641,-0.44082,1.0971,-1.1826,4.0755,3.6474,1.0126,1.9468,0.99817,4.5781,-1.0612,6.3,4.477,3.5262,1.3801,3.6645,0.72651,1.481,3.2737,5.5612,-0.60933,6.0771,0.29876,4.8198,6.4453,-0.68459,1.0118,1.7017,1.8048,-0.73456,2.3703
0,7.7778,1.6565,3.8904,1.7446,-2.3096,5.08,1.3704,-2.2722,-0.14409,-3.1584,-0.19274,-1.7748,-4.6564,2.6332,9.0845,-1.7124,1.0394,-2.8999,1.0559,-1.2365,0.2523,0.018805,3.9762,0.10203,3.6955,-0.17511,6.0241,-1.3082,3.9753,-0.10323,1.6361,2.9648,-1.3064,-3.3284,-0.61541,1.2414,3.9779,-0.40659,-2.2114,-3.0842,-1.3989,0.94776,4.0079,1.8904,1.8694,-1.6905,-0.046307,2.4286,1.9124,-0.20765,0.40221
0,8.8889,3.0622,7.6334,2.1447,-0.041305,0.95567,-0.41302,2.4907,-0.090663,5.848,0.099635,1.4343,8.3175,-2.0618,1.0683,-0.55898,4.9226,1.4284,-0.89261,2.933,2.6916,1.0854,1.442,-0.15398,2.1645,3.8539,2.1054,-0.85243,1.1109,1.4472,-0.79162,3.5472,-4.5497,2.5698,2.4582,3.504,3.5763,0.47857,3.5898,1.0807,3.8723,3.3387,3.0362,-3.6069,-0.86132,2.1012,3.2824,-0.10883,5.0314,3.1,-2.2197
0,10,-3.2041,0.31721,1.6065,-2.3913,2.0363,10.478,2.2725,7.3963,0.38067,3.8344,-1.3084,1.3215,3.7875,2.4892,3.0728,2.3123,6.9033,-0.04795,3.8317,0.63627,2.2874,5.9714,1.0552,2.4509,3.5276,9.5877,5.0599,0.67809,2.0358,2.8187,-2.9849,-0.58434,-1.0381,-1.9156,0.49499,3.523,5.7282,0.63368,2.6439,-0.85919,2.523,4.6283,-0.58957,-1.1063,3.0475,1.2274,0.11274,1.6447,-4.0515,3.2694
